START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
08/22/18,07:10 PM,07:10 PM,Yankees at Marlins,Marlins Park - Miami,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/22/18,08/22/18,10:10 PM,10:10 PM,FALSE,TRUE,08/22/18,06:10 PM,06:10 PM,FREE,BUSY
08/24/18,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/24/18,08/24/18,10:05 PM,10:05 PM,FALSE,TRUE,08/24/18,06:05 PM,06:05 PM,FREE,BUSY
08/25/18,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: WPIX ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/25/18,08/25/18,10:05 PM,10:05 PM,FALSE,TRUE,08/25/18,06:05 PM,06:05 PM,FREE,BUSY
08/26/18,01:05 PM,01:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"Local Radio: WFAN 660/101.9 FM- WADO 1280",08/26/18,08/26/18,04:05 PM,04:05 PM,FALSE,TRUE,08/26/18,12:05 PM,12:05 PM,FREE,BUSY
08/27/18,07:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/27/18,08/27/18,10:05 PM,10:05 PM,FALSE,TRUE,08/27/18,06:05 PM,06:05 PM,FREE,BUSY
08/28/18,07:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/28/18,08/28/18,10:05 PM,10:05 PM,FALSE,TRUE,08/28/18,06:05 PM,06:05 PM,FREE,BUSY
08/29/18,07:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/29/18,08/29/18,10:05 PM,10:05 PM,FALSE,TRUE,08/29/18,06:05 PM,06:05 PM,FREE,BUSY
08/30/18,07:05 PM,07:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/30/18,08/30/18,10:05 PM,10:05 PM,FALSE,TRUE,08/30/18,06:05 PM,06:05 PM,FREE,BUSY
08/31/18,07:05 PM,07:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/31/18,08/31/18,10:05 PM,10:05 PM,FALSE,TRUE,08/31/18,06:05 PM,06:05 PM,FREE,BUSY
09/01/18,04:05 PM,04:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"Local TV: YES- FS1 ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/01/18,09/01/18,07:05 PM,07:05 PM,FALSE,TRUE,09/01/18,03:05 PM,03:05 PM,FREE,BUSY
09/02/18,01:05 PM,01:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/02/18,09/02/18,04:05 PM,04:05 PM,FALSE,TRUE,09/02/18,12:05 PM,12:05 PM,FREE,BUSY
09/03/18,04:05 PM,04:05 PM,Yankees at Athletics,Oakland Coliseum - Oakland,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/03/18,09/03/18,07:05 PM,07:05 PM,FALSE,TRUE,09/03/18,03:05 PM,03:05 PM,FREE,BUSY
09/04/18,10:05 PM,10:05 PM,Yankees at Athletics,Oakland Coliseum - Oakland,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/05/18,09/05/18,01:05 AM,01:05 AM,FALSE,TRUE,09/04/18,09:05 PM,09:05 PM,FREE,BUSY
09/05/18,10:05 PM,10:05 PM,Yankees at Athletics,Oakland Coliseum - Oakland,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/06/18,09/06/18,01:05 AM,01:05 AM,FALSE,TRUE,09/05/18,09:05 PM,09:05 PM,FREE,BUSY
09/07/18,10:10 PM,10:10 PM,Yankees at Mariners,Safeco Field - Seattle,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/08/18,09/08/18,01:10 AM,01:10 AM,FALSE,TRUE,09/07/18,09:10 PM,09:10 PM,FREE,BUSY
09/08/18,09:10 PM,09:10 PM,Yankees at Mariners,Safeco Field - Seattle,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/09/18,09/09/18,12:10 AM,12:10 AM,FALSE,TRUE,09/08/18,08:10 PM,08:10 PM,FREE,BUSY
09/09/18,04:10 PM,04:10 PM,Yankees at Mariners,Safeco Field - Seattle,"Local Radio: WFAN 660/101.9 FM- WADO 1280",09/09/18,09/09/18,07:10 PM,07:10 PM,FALSE,TRUE,09/09/18,03:10 PM,03:10 PM,FREE,BUSY
