START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/13/18,01:10 PM,01:10 PM,Braves at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/13/18,05/13/18,04:10 PM,04:10 PM,FALSE,TRUE,05/13/18,12:10 PM,12:10 PM,FREE,BUSY
05/15/18,07:10 PM,07:10 PM,Dodgers at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/15/18,05/15/18,10:10 PM,10:10 PM,FALSE,TRUE,05/15/18,06:10 PM,06:10 PM,FREE,BUSY
05/16/18,07:10 PM,07:10 PM,Dodgers at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/16/18,05/16/18,10:10 PM,10:10 PM,FALSE,TRUE,05/16/18,06:10 PM,06:10 PM,FREE,BUSY
05/17/18,12:10 PM,12:10 PM,Dodgers at Marlins,Marlins Park - Miami,"Local TV: FS-F- MLBN (out-of-market only) ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/17/18,05/17/18,03:10 PM,03:10 PM,FALSE,TRUE,05/17/18,11:10 AM,11:10 AM,FREE,BUSY
05/18/18,07:35 PM,07:35 PM,Marlins at Braves,SunTrust Park - Atlanta,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/18/18,05/18/18,10:35 PM,10:35 PM,FALSE,TRUE,05/18/18,06:35 PM,06:35 PM,FREE,BUSY
05/19/18,07:10 PM,07:10 PM,Marlins at Braves,SunTrust Park - Atlanta,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/19/18,05/19/18,10:10 PM,10:10 PM,FALSE,TRUE,05/19/18,06:10 PM,06:10 PM,FREE,BUSY
05/20/18,01:35 PM,01:35 PM,Marlins at Braves,SunTrust Park - Atlanta,"Local TV: FS-F- MLBN (out-of-market only) ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/20/18,05/20/18,04:35 PM,04:35 PM,FALSE,TRUE,05/20/18,12:35 PM,12:35 PM,FREE,BUSY
05/21/18,07:10 PM,07:10 PM,Marlins at Mets,Citi Field - Flushing,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/21/18,05/21/18,10:10 PM,10:10 PM,FALSE,TRUE,05/21/18,06:10 PM,06:10 PM,FREE,BUSY
05/22/18,07:10 PM,07:10 PM,Marlins at Mets,Citi Field - Flushing,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/22/18,05/22/18,10:10 PM,10:10 PM,FALSE,TRUE,05/22/18,06:10 PM,06:10 PM,FREE,BUSY
05/23/18,07:10 PM,07:10 PM,Marlins at Mets,Citi Field - Flushing,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/23/18,05/23/18,10:10 PM,10:10 PM,FALSE,TRUE,05/23/18,06:10 PM,06:10 PM,FREE,BUSY
05/25/18,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/25/18,05/25/18,10:10 PM,10:10 PM,FALSE,TRUE,05/25/18,06:10 PM,06:10 PM,FREE,BUSY
05/26/18,04:10 PM,04:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/26/18,05/26/18,07:10 PM,07:10 PM,FALSE,TRUE,05/26/18,03:10 PM,03:10 PM,FREE,BUSY
